"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @JenniferMascia: On @JetBlue flights, @GunDeaths is blocked, but @NRA is not. https://t.co/hb6ofZLczy",FALSE,0,NA,2016-09-26 13:15:59,FALSE,NA,"780395495516766208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JLa_NYC",20,TRUE,FALSE,NA,NA
".@JetBlue is finally adding Atlanta to its list of cities. Huzzah.",FALSE,2,NA,2016-09-26 13:14:40,FALSE,NA,"780395164430921729",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BLarsenAFC1886",0,FALSE,FALSE,NA,NA
"RT @AirfareSpot: #NewYork to #Grenada (#Caribbean island) for $343 R/T nonstop [@JetBlue] https://t.co/o3GAhNnBff",FALSE,0,NA,2016-09-26 13:08:52,FALSE,NA,"780393704892854272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","N0CHILLnTheWild",5,TRUE,FALSE,NA,NA
"RT @AirfareSpot: #NewYork to #Grenada (#Caribbean island) for $343 R/T nonstop [@JetBlue] https://t.co/o3GAhNnBff",FALSE,0,NA,2016-09-26 13:08:27,FALSE,NA,"780393597795434496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","flawedfacade",5,TRUE,FALSE,NA,NA
"#NewYork to #Grenada (#Caribbean island) for $343 R/T nonstop [@JetBlue] https://t.co/o3GAhNnBff",FALSE,3,NA,2016-09-26 12:59:41,FALSE,NA,"780391393114095616",NA,"<a href=""http://www.airfarespot.com"" rel=""nofollow"">Airfare Spot</a>","AirfareSpot",5,FALSE,FALSE,NA,NA
"RT @renebystron: ""If you go to work everyday and 50% of your decisions are right,then you're right"" @JetBlue #CEO Robin Hayes @TuckSchool @…",FALSE,0,NA,2016-09-26 12:59:02,FALSE,NA,"780391228391043072",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","TuckExecEd",2,TRUE,FALSE,NA,NA
".@JetBlue to launch 1xdly service from @MCO to @flyLAXairport starting Jan 5, 2017 (cc: @Airlineroute)",FALSE,2,NA,2016-09-26 12:58:09,FALSE,NA,"780391007724695552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nickmarc19",0,FALSE,FALSE,NA,NA
"@reneegraziano @JetBlue go on a cruise instead <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> super fun from the moment u board <ed><U+00A0><U+00BD><ed><U+00BB><U+00B3>",FALSE,0,"reneegraziano",2016-09-26 12:50:17,FALSE,"780184718591594500","780389027551870976","283830242","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shortyluv1435",0,FALSE,FALSE,NA,NA
"@DGreenblogger @JetBlue Doris....I believe that this has implications for Yield 10.  I'll DM you.",FALSE,0,"DGreenblogger",2016-09-26 12:50:00,FALSE,"780361632706801664","780388954642055169","22428221","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","buckorama1",0,FALSE,FALSE,NA,NA
"@Totomora14 @VolarEsPasion @JetBlue @De_aviacion Excelente !!",FALSE,0,"Totomora14",2016-09-26 12:40:51,FALSE,"780256067393622016","780386653651238912","117171796","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","oai027",0,FALSE,FALSE,NA,NA
"RT @Totomora14: Aterrizaje en Fort Lauderdale abordo de un Airbus A320 de @JetBlue 
@VolarEsPasion @De_aviacion https://t.co/LoB5fPC0pc",FALSE,0,NA,2016-09-26 12:39:29,FALSE,NA,"780386310322266112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VolarEsPasion",1,TRUE,FALSE,NA,NA
"Learn how @JetBlue is lowering emissions: https://t.co/bVld7uHGAs https://t.co/VJevogjvOB",FALSE,0,NA,2016-09-26 12:30:40,FALSE,NA,"780384088821760000",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","BCCCC",0,FALSE,FALSE,NA,NA
"Hopefully @JetBlue has NBC so I can watch the presidential debate during my flight...",FALSE,0,NA,2016-09-26 12:28:56,FALSE,NA,"780383652714782720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SouthwardBritt",0,FALSE,FALSE,NA,NA
"RT @JenniferMascia: On @JetBlue flights, @GunDeaths is blocked, but @NRA is not. https://t.co/hb6ofZLczy",FALSE,0,NA,2016-09-26 12:26:21,FALSE,NA,"780383003780509696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GoodTwitty",20,TRUE,FALSE,NA,NA
".@JetBlue waiting in yet another line. This time to check into the hotel at 6:30 AM. Is there an end to this?",FALSE,1,NA,2016-09-26 12:24:41,FALSE,NA,"780382582034747392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KimGbrooklyn",0,FALSE,FALSE,NA,NA
"@JetBlue as soon as possible would have been to any of 8 open gates when we landed. You mean ASAP after wasting 25 min for every passenger?",FALSE,0,"JetBlue",2016-09-26 12:21:01,FALSE,"780380681780224000","780381661691195392","6449282","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BrianMacDonald6",0,FALSE,FALSE,NA,NA
"RT @JetBlue: @BrianMacDonald6  We'll have you on your way as soon as possible.",FALSE,0,NA,2016-09-26 12:18:41,FALSE,NA,"780381073142194176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BrianMacDonald6",1,TRUE,FALSE,NA,NA
"@JetBlue what does that mean?",FALSE,0,"JetBlue",2016-09-26 12:15:17,FALSE,"780380007302561792","780380219295174656","6449282","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BrianMacDonald6",0,FALSE,FALSE,NA,NA
"@JetBlue flight 159, 8 empty gates and we have to wait 25 minutes for the plane at ""our"" gate to leave?",FALSE,0,"JetBlue",2016-09-26 12:12:31,FALSE,NA,"780379520612184065","6449282","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BrianMacDonald6",0,FALSE,FALSE,NA,NA
"RT @MariaConchita_A: Who wasn't on @JetBlue 's flight to #Cuba... https://t.co/jg9CzK9bmU @POTUS @washingtonpost @latimes @nytimes @AP",FALSE,0,NA,2016-09-26 12:11:16,FALSE,NA,"780379206966403072",NA,"<a href=""https://twitter.com/WeirdNews__"" rel=""nofollow"">weredOKBOTTO</a>","WeirdNews__",4,TRUE,FALSE,NA,NA
"Thank you @JetBlue for the complimentary WiFi this morning! #travel #airlines https://t.co/QF9mOMopjO",FALSE,3,NA,2016-09-26 12:08:45,FALSE,NA,"780378574054273024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MargieMiklas",1,FALSE,FALSE,NA,NA
"RT @MariaConchita_A: Who wasn't on @JetBlue 's flight to #Cuba... https://t.co/jg9CzK9bmU @POTUS @washingtonpost @latimes @nytimes @AP",FALSE,0,NA,2016-09-26 12:08:22,FALSE,NA,"780378479040880640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JR_jimenes",4,TRUE,FALSE,NA,NA
"@JetBlue yup and different browsers as well. Same glitch. I will have to try again later.",FALSE,0,"JetBlue",2016-09-26 12:04:08,FALSE,"780376259167678464","780377414518116353","6449282","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NothinginExcess",0,FALSE,FALSE,NA,NA
"@JetBlue NYC to MCO 10/8/16 through 10/12/16 give or take.",FALSE,0,"JetBlue",2016-09-26 11:58:33,FALSE,"780374841547431936","780376008780161024","6449282","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NothinginExcess",0,FALSE,FALSE,NA,NA
"@JetBlue from the main page &amp; best fare finder page, enter info and it circles back to the same page &amp; info is gone. Using Google Chrome.",FALSE,0,"JetBlue",2016-09-26 11:52:31,FALSE,"780368989495103488","780374491046223872","6449282","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NothinginExcess",0,FALSE,FALSE,NA,NA
"Man I love that @JetBlue flys nonstop Boston <U+2708><U+FE0F>Nashville now.",FALSE,15,NA,2016-09-26 11:48:51,FALSE,NA,"780373565992558593",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TimmyBrownMusic",0,FALSE,FALSE,NA,NA
"@jetblue flt 619 leaves gate without enough fuel and 1 hour later back to gate. No water, no apology. Lousy maintenance once again",FALSE,0,"JetBlue",2016-09-26 11:48:47,FALSE,NA,"780373549966094336","6449282","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sumitagg1",0,FALSE,FALSE,NA,NA
"RT @PointillistView: Seen painted on the side of a @JetBlue plane: “All that and a bag of blue chips” Clever #marketing",FALSE,0,NA,2016-09-26 11:42:40,FALSE,NA,"780372011730210816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paraghpathak",2,TRUE,FALSE,NA,NA
"RT @JetBlue: @NickFoden Good morning, Nick. Thanks for traveling with us! <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>",FALSE,0,NA,2016-09-26 11:41:11,FALSE,NA,"780371636314931200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NickFoden",1,TRUE,FALSE,NA,NA
"@JetBlue thanks for a great flight. Easy traveling with ya ! https://t.co/SAh7RwZBMm",FALSE,0,"JetBlue",2016-09-26 11:39:18,FALSE,NA,"780371163662999552","6449282","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NickFoden",0,FALSE,FALSE,NA,NA
"Great week in Salt Lake City AKA my new home. Just got back to NH, thanks to @JetBlue redeye. 1 hour nap and then back to work! #RoadWarrior",FALSE,1,NA,2016-09-26 11:37:07,FALSE,NA,"780370613248589824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MistahWoodhouse",0,FALSE,FALSE,NA,NA
".@JetBlue why can't the one who seems to be the manager help at the counter? Still only one person and line is barely moving",FALSE,0,"JetBlue",2016-09-26 11:35:05,FALSE,"780362919309606913","780370102130663425","6449282","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KimGbrooklyn",0,FALSE,FALSE,NA,NA
"@JetBlue website it glitching. Again.",FALSE,0,"JetBlue",2016-09-26 11:28:12,FALSE,NA,"780368367802810368","6449282","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NothinginExcess",0,FALSE,FALSE,NA,NA
"RT @DavidHazeltine: Seen painted on the side of a @JetBlue plane: “All that and a bag of blue chips” Clever #marketing",FALSE,0,NA,2016-09-26 11:25:13,FALSE,NA,"780367618184142848",NA,"<a href=""http://CurationTraffic.com"" rel=""nofollow"">CurationTraffic</a>","CurationTraffic",2,TRUE,FALSE,NA,NA
"RT @PointillistView: Seen painted on the side of a @JetBlue plane: “All that and a bag of blue chips” Clever #marketing",FALSE,0,NA,2016-09-26 11:25:08,FALSE,NA,"780367596516413440",NA,"<a href=""http://sendible.com"" rel=""nofollow"">Sendible App</a>","NarcisRadoi",2,TRUE,FALSE,NA,NA
"RT @DavidHazeltine: Seen painted on the side of a @JetBlue plane: “All that and a bag of blue chips” Clever #marketing",FALSE,0,NA,2016-09-26 11:25:05,FALSE,NA,"780367586232004609",NA,"<a href=""http://sendible.com"" rel=""nofollow"">Sendible App</a>","NarcisRadoi",2,TRUE,FALSE,NA,NA
"Seen painted on the side of a @JetBlue plane: “All that and a bag of blue chips” Clever #marketing",FALSE,3,NA,2016-09-26 11:24:26,FALSE,NA,"780367422503124992",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","DavidHazeltine",2,FALSE,FALSE,NA,NA
"Seen painted on the side of a @JetBlue plane: “All that and a bag of blue chips” Clever #marketing",FALSE,0,NA,2016-09-26 11:24:26,FALSE,NA,"780367422498959360",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PointillistView",2,FALSE,FALSE,NA,NA
"@JetBlue please send #help",FALSE,0,"JetBlue",2016-09-26 11:21:49,FALSE,"780362919309606913","780366764307734530","6449282","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KimGbrooklyn",0,FALSE,FALSE,NA,NA
"I asked the flight attendant for cheez-it's, this guy looks me right in the eyes and hands me two bags of craisins.... Thanks @JetBlue 10/10",FALSE,33,NA,2016-09-26 11:20:17,FALSE,NA,"780366377177653249",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jamiedelprete",2,FALSE,FALSE,NA,NA
"RT @b6bwong: Buenos Días, Nueva York! @JetBlue @HelloJetBlue #Sunrise #Redeye #WheresTheCoffee https://t.co/c5a7P1ZA9O",FALSE,0,NA,2016-09-26 11:13:48,FALSE,NA,"780364747225071616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HelloJetBlue",1,TRUE,FALSE,NA,NA
".@JetBlue only 1 person at the counter now line isn't moving",FALSE,0,"JetBlue",2016-09-26 11:13:45,FALSE,"780362919309606913","780364735099265025","6449282","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KimGbrooklyn",0,FALSE,FALSE,NA,NA
"Buenos Días, Nueva York! @JetBlue @HelloJetBlue #Sunrise #Redeye #WheresTheCoffee https://t.co/c5a7P1ZA9O",FALSE,0,NA,2016-09-26 11:12:43,FALSE,NA,"780364473701765120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b6bwong",1,FALSE,FALSE,NA,NA
"Stock's Financial Statistics- @JetBlue Airways Corporation's (JBLU) - Hot Stocks Point : https://t.co/ZD0pu7ajly",FALSE,0,NA,2016-09-26 11:11:06,FALSE,NA,"780364065927344128",NA,"<a href=""http://www.flight.org"" rel=""nofollow"">JetBlue</a>","JetBlueNews",0,FALSE,FALSE,NA,NA
".@jetblue employee came out and talked to those on the front of the line and left",FALSE,0,NA,2016-09-26 11:08:21,FALSE,NA,"780363373611393025",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KimGbrooklyn",0,FALSE,FALSE,NA,NA
".@JetBlue I hope I don't get #fired",FALSE,0,"JetBlue",2016-09-26 11:06:44,FALSE,"780360383076925440","780362967296581632","6449282","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KimGbrooklyn",0,FALSE,FALSE,NA,NA
"@JetBlue @JetBlueCheeps 

My flight experience would be better if this guy left his shoes on. #gross #dirty… https://t.co/HJPvJZIocP",FALSE,1,"JetBlue",2016-09-26 11:06:18,TRUE,NA,"780362859918323712","6449282","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnnieStoic",0,FALSE,FALSE,NA,NA
".@JetBlue is it true we're not getting to NY until tomorrow at 8:20 pm?????",FALSE,1,"JetBlue",2016-09-26 11:05:06,FALSE,"780360383076925440","780362557777321985","6449282","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KimGbrooklyn",0,FALSE,FALSE,NA,NA
"Heh, @troyhunt and @haveibeenpwned were covered on @JetBlue’s TV channel",FALSE,0,NA,2016-09-26 11:02:57,FALSE,NA,"780362015357407232",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","andrewuf",0,FALSE,FALSE,NA,NA
"@JetBlue where are they? One person at the gate upstairs but we were sent to the departures desk downstairs 150 people waiting",FALSE,0,"JetBlue",2016-09-26 11:01:48,FALSE,"780360383076925440","780361724981489664","6449282","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KimGbrooklyn",0,FALSE,FALSE,NA,NA
"JetBlue to use renewable jet fuel (via @JetBlue) #biofuel https://t.co/LcX9Nrpc6Z https://t.co/nFJHtmKHgm",FALSE,1,NA,2016-09-26 11:01:26,FALSE,NA,"780361632706801664",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","DGreenblogger",0,FALSE,FALSE,NA,NA
"RT @maldenfire: 1st place! Great job Malden FD @AmericanCancer Pulling for hope @JetBlue @Massport @TheCityofMalden https://t.co/RoTH8pWypV",FALSE,0,NA,2016-09-26 11:00:12,FALSE,NA,"780361323821559808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Frothengull",3,TRUE,FALSE,NA,NA
".@jetblue #waiting in terminal for hours. now 150 people standing in line for hotel info #unbearable  2 people behind the counter #noluggage",FALSE,0,NA,2016-09-26 10:59:54,FALSE,NA,"780361245580926976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KimGbrooklyn",0,FALSE,FALSE,NA,NA
"@reneegraziano @JetBlue bullshit u know you will use them again u looking for a fee flight https://t.co/9rPQd33j8a",FALSE,0,"reneegraziano",2016-09-26 10:56:09,FALSE,"780184718591594500","780360303074762752","283830242","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","joeygli",0,FALSE,FALSE,NA,NA
"RT @RRodriguezPhD: Heading to NYC to speak at @JetBlue for Hispanic Heritage Month. Del blu dipinto Di blu #Volare https://t.co/8VqGj4LOoI",FALSE,0,NA,2016-09-26 10:55:49,FALSE,NA,"780360218790260736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sashatomaszycki",1,TRUE,FALSE,NA,NA
"@JetBlue please pass along the kudos",FALSE,0,"JetBlue",2016-09-26 10:55:37,FALSE,"780359396362772480","780360167921684480","6449282","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","faithsw",0,FALSE,FALSE,NA,NA
".@JetBlue some passengers have already received new flight info via email from @expedia but not those who booked on https://t.co/nXrI1FnNid",FALSE,0,"JetBlue",2016-09-26 10:54:38,FALSE,"780356541748801536","780359920382152705","6449282","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KimGbrooklyn",0,FALSE,FALSE,NA,NA
"@JetBlue Thanks to the crew @gate 16 Boston-Tampa for superb gate service and for helping me out!",FALSE,0,"JetBlue",2016-09-26 10:51:27,FALSE,NA,"780359121862291457","6449282","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","faithsw",0,FALSE,FALSE,NA,NA
".@JetBlue in the @Delta terminal with outgoing flights. Why can't they put us on one of those?",FALSE,0,"KimGbrooklyn",2016-09-26 10:35:17,FALSE,"780354069432897536","780355053328568321","2567197016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KimGbrooklyn",0,FALSE,FALSE,NA,NA
".@JetBlue #stranded in #SaltLakeCity due to odor on plane #ruinedvacation must wait 4 new plane from Boston &amp; crew to sleep <ed><U+00A0><U+00BD><ed><U+00B8><U+00A1>",FALSE,0,"JetBlue",2016-09-26 10:31:23,FALSE,"780350081581084672","780354069432897536","6449282","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KimGbrooklyn",0,FALSE,FALSE,NA,NA
"Analysts Rating Stocks Review: @JetBlue Airways Corporation (NASDAQ:JBLU) &amp; Discover Financial Services (",FALSE,0,NA,2016-09-26 10:30:06,FALSE,NA,"780353746706440192",NA,"<a href=""http://www.flight.org"" rel=""nofollow"">JetBlue</a>","JetBlueNews",0,FALSE,FALSE,NA,NA
"When you get off a @JetBlue flight and the plane was so cold you're still shaking like a chihuahua in your North Face fleece... <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",FALSE,2,NA,2016-09-26 10:22:48,FALSE,NA,"780351912436764673",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jessicadrivas",0,FALSE,FALSE,NA,NA
"@jetblue if you followed your own Boarding protocols, a better customer experience occurs. Don't start before the time on my boarding card!",FALSE,0,"JetBlue",2016-09-26 10:20:19,FALSE,NA,"780351286164221953","6449282","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rjburnsva",0,FALSE,FALSE,NA,NA
"RT @SashaAzevedo: #Gorgeous #sunset #tonight from #GateB8, @ CHS Int'l #Airport <U+2600><U+FE0F><U+2600><U+FE0F><U+2600><U+FE0F><U+2708><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B3><U+00B8> @iflyCHS @JetBlue @SashaAzevedo @StormTeam2WCBD @…",FALSE,0,NA,2016-09-26 10:12:49,FALSE,NA,"780349397305593856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RobStormTeam2",1,TRUE,FALSE,NA,NA
