"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","screenName","retweetCount","retweeted","c_hour","c_weekday","c_monthday","source","mobile_source"
"104","@JetBlue flights from ATL to BOS for @bostonmarathon weekend are $175, which means I'll pay less to fly 1,075 miles than to run 26.2",FALSE,0,"JetBlue",2016-09-29 20:12:11,FALSE,NA,"781587396919951360","6449282","cass_palmer",0,FALSE,15,4,29,"Twitter Web Client",FALSE
"105","@JetBlue ...in fact...putting them in luggage would make the risk even WORSE. Might rethink your strategy. Signed an electrical engineer.",FALSE,0,"Tahoe_Sushi",2016-09-29 20:07:59,FALSE,"781585928724811776","781586341129748480","388655627","Tahoe_Sushi",0,FALSE,15,4,29,"Twitter for iPhone",TRUE
"106","@DzLive_ @JetBlue @AttackOfTheAfro @Teacloc safe travels",FALSE,2,"DzLive_",2016-09-29 20:07:55,FALSE,"781584422097354752","781586324881104896","2305944157","Noble_Recon",0,FALSE,15,4,29,"Twitter for iPhone",TRUE
"107","@tkolker @HoustonDynamo @NYCFC @JetBlue Safe travels.",FALSE,1,"tkolker",2016-09-29 20:07:32,FALSE,"781584099416743936","781586227740880896","216217448","JOYPAULIAN",0,FALSE,15,4,29,"Twitter for iPhone",TRUE
"108","@JetBlue Just laughing at the situation. Though technically the fire is caused by the battery being squeezed. Your measures won't prevent it",FALSE,0,"JetBlue",2016-09-29 20:06:21,FALSE,"781585341790691328","781585928724811776","6449282","Tahoe_Sushi",0,FALSE,15,4,29,"Twitter for iPhone",TRUE
"109","@JetBlue fantastic! Thank you guys! #BestCustomerServiceInTheGame",FALSE,0,"JetBlue",2016-09-29 20:02:50,FALSE,"781584190768836608","781585045521850368","6449282","mikegray09",0,FALSE,15,4,29,"Twitter for iPhone",TRUE
"110","Hanging out at the @jetblue terminal waiting for our flight to #TwitchCon @AttackOfTheAfro @Teacloc https://t.co/Mbbx5RGJux",FALSE,8,NA,2016-09-29 20:00:22,FALSE,NA,"781584422097354752",NA,"DzLive_",1,TRUE,15,4,29,"Twitter for iPhone",TRUE
"111","On my way to Houston &amp; watching @JOYPAULIAN and the #FS1 crew from 36.000 feet. @HoustonDynamo vs. @NYCFC tomorrow night. Thanks @JetBlue!",FALSE,8,NA,2016-09-29 19:59:05,FALSE,NA,"781584099416743936",NA,"tkolker",4,TRUE,14,4,29,"Twitter Web Client",FALSE
"112","@JetBlue stop delaying my flights<ed><U+00A0><U+00BD><ed><U+00B8><U+00A9>",FALSE,0,"JetBlue",2016-09-29 19:58:55,FALSE,"781583791789862912","781584059558268928","6449282","zachary5287",0,FALSE,14,4,29,"Twitter for iPhone",TRUE
"113",".@JetBlue Sept 28 flt 927 your Kevin rocks! Such a nice guy, please pass on my thanks and give him a bonus!! Always a pleasure to fly w/you",FALSE,1,NA,2016-09-29 19:58:54,FALSE,NA,"781584054181298176",NA,"disneyfeelin",0,FALSE,14,4,29,"Twitter for iPhone",TRUE
"114","Dear @jetblue you have officially entered the worst airline zone. Excuses for delays and terrible service.",FALSE,0,NA,2016-09-29 19:58:05,FALSE,NA,"781583847624409088",NA,"MarlaSanford",0,FALSE,14,4,29,"Twitter for iPhone",TRUE
"115","@JetBlue ahhh that'd be great but this is my last flight until December! Some much needed time at home coming my way. #AlmostThere",FALSE,0,"JetBlue",2016-09-29 19:54:38,FALSE,"781582597767987200","781582979407773696","6449282","mikegray09",0,FALSE,14,4,29,"Twitter for iPhone",TRUE
"116","@JetBlue if I miss my flight in Fort Lauderdale I'm gonna be angry.",FALSE,0,"JetBlue",2016-09-29 19:52:16,FALSE,NA,"781582386052132864","6449282","zachary5287",0,FALSE,14,4,29,"Twitter for iPhone",TRUE
"117","Our #SELFoodie winner enjoying her #BigApple getaway at the @ArcherHotel thanks to @JetBlue @GrunionGazette https://t.co/N3ywoo103g",FALSE,1,NA,2016-09-29 19:50:18,FALSE,NA,"781581889790353408",NA,"LBRestaurantWk",0,FALSE,14,4,29,"Twitter for iPhone",TRUE
"118","Huh! They don't list the Samsung Galaxy 7 on the hazardous materials, do not fly list for my @JetBlue flight tomorrow, lol!",FALSE,0,NA,2016-09-29 19:49:32,FALSE,NA,"781581699897589760",NA,"Tahoe_Sushi",0,FALSE,14,4,29,"Twitter for iPhone",TRUE
"119","A5 @hootsuite:  @amazon, @Starbucks, @Disney, @Uber (for users, mostly). @JetBlue @google #hootchat",FALSE,1,"hootsuite",2016-09-29 19:45:43,FALSE,"781578167987408896","781580736419680256","17093617","SleightAd",0,FALSE,14,4,29,"Twitter Web Client",FALSE
"120","@JetBlue 2580. 6:00 Newark to Boston. Hopefully it's only an hour this time!",FALSE,0,"JetBlue",2016-09-29 19:45:23,FALSE,"781580252392919040","781580654492418048","6449282","mikegray09",0,FALSE,14,4,29,"Twitter for iPhone",TRUE
"121","Renewable #energy sources are key to aviation #sustainability https://t.co/nWOeaC0Tma  via @CSRwire @JetBlue",FALSE,0,NA,2016-09-29 19:45:17,FALSE,NA,"781580627632066560",NA,"Sam_3BLMedia",0,FALSE,14,4,29,"Hootsuite",FALSE
"122","@JetBlue I am thanks to the notifications from your app",FALSE,1,"JetBlue",2016-09-29 19:44:25,FALSE,"781580052060332032","781580408207052800","6449282","sleepingwolf2",0,FALSE,14,4,29,"Twitter for Android",TRUE
"123","@hootsuite A5: @JetBlue &amp; @Starbucks are winners. #HootChat",FALSE,0,"hootsuite",2016-09-29 19:40:10,FALSE,NA,"781579339997388800","17093617","servprodowney",0,FALSE,14,4,29,"Twitter Web Client",FALSE
"124","Will throw the biggest BF if @JetBlue doesn't let my best friend buy her ticket <ed><U+00A0><U+00BD><ed><U+00B8><U+00A4><ed><U+00A0><U+00BD><ed><U+00B8><U+00A4><ed><U+00A0><U+00BD><ed><U+00B8><U+00A4>",FALSE,0,NA,2016-09-29 19:38:07,FALSE,NA,"781578823552729088",NA,"DestinyFelici",0,FALSE,14,4,29,"Twitter for iPhone",TRUE
"125","@Lunalovebadxo @JetBlue I had a flight canceled by them w/o warning, complained, got refunded my flight cost, AND got a $100 credit. Luck...",FALSE,0,"Lunalovebadxo",2016-09-29 19:38:00,FALSE,"781558803976298496","781578797162172416","3788165593","itzBryant",0,FALSE,14,4,29,"Twitter Web Client",FALSE
"126","Volunteering at @jetblue's 8th Annual Swing For Good Golf Classic, at a table with... https://t.co/fgUr16ateS https://t.co/Yufaj762En",FALSE,1,NA,2016-09-29 19:36:50,FALSE,NA,"781578502629888000",NA,"MrKevinDong",0,FALSE,14,4,29,"Foursquare",FALSE
"127","Arrogant, idiotic @JetBlue staff throw Indian American family off #flight to Baltimore - The American Bazaar : https://t.co/yAdff8J9hS",FALSE,0,NA,2016-09-29 19:36:03,FALSE,NA,"781578306143424512",NA,"JetBlueNews",0,FALSE,14,4,29,"JetBlue",FALSE
"128","@VioletKrumble @AttackOfTheAfro @JetBlue @DzLive_ You know we will <ed><U+00A0><U+00BD><ed><U+00B8><U+0086>",FALSE,0,"VioletKrumble",2016-09-29 19:34:47,FALSE,"781576901928292352","781577985853841408","569374728","Teacloc",0,FALSE,14,4,29,"Twitter for Android",TRUE
"129","@JetBlue what's going on at LGA today. So many flights delayed. #NoFun",FALSE,0,"JetBlue",2016-09-29 19:33:52,FALSE,NA,"781577755540480000","6449282","OlgaAnnaPeddie",0,FALSE,14,4,29,"Twitter for iPhone",TRUE
"130","Third week in a row my 6:00  @JetBlue flight is delayed...same exact flight. I expect this from other airlines, not you guys!",FALSE,1,NA,2016-09-29 19:33:05,FALSE,NA,"781577558043295744",NA,"mikegray09",1,TRUE,14,4,29,"Twitter for iPhone",TRUE
"131","@flymemphis @gijames101 @MEM_Council @AlaskaAir @JetBlue Retired Fedex'r here. MEM-ANC or one stop would be perfect.",FALSE,1,"flymemphis",2016-09-29 19:31:55,FALSE,"781573063204823040","781577264773214208","37952112","memphis_tom",0,FALSE,14,4,29,"Twitter for iPhone",TRUE
"132","@JetBlue Flight 1117",FALSE,0,"JetBlue",2016-09-29 19:31:12,FALSE,"781576902368718848","781577084112101376","6449282","sleepingwolf2",0,FALSE,14,4,29,"Twitter for Android",TRUE
"133","@AttackOfTheAfro @JetBlue @Teacloc @DzLive_ You guys have fun for me!!! :(",FALSE,3,"AttackOfTheAfro",2016-09-29 19:30:29,FALSE,"781576696730382336","781576901928292352","260426661","VioletKrumble",0,FALSE,14,4,29,"Twitter Web Client",FALSE
"134","Just got to JFK, gonna grab some grub and hop on this @JetBlue for #TwitchCon @Teacloc @DzLive_ https://t.co/QB2SQ5hEpe",FALSE,10,NA,2016-09-29 19:29:40,FALSE,NA,"781576696730382336",NA,"AttackOfTheAfro",0,FALSE,14,4,29,"Twitter for iPhone",TRUE
"135","GetBlue #WeirdOneLetterOffBrands Sorry @JetBlue",FALSE,0,NA,2016-09-29 19:28:52,FALSE,NA,"781576496846606336",NA,"ansteady",0,FALSE,14,4,29,"Hootsuite",FALSE
"136","@JetBlue original flight has been delayed what time do I need to get to the airport for new boarding of 8:40p. Any suggestions? LGA",FALSE,0,"JetBlue",2016-09-29 19:28:34,FALSE,NA,"781576419881123840","6449282","sleepingwolf2",0,FALSE,14,4,29,"Twitter for Android",TRUE
"137","True love is a partner who says, ""Also, I set you up with even more speed for your journey to LA, so you can skip lines."" @JetBlue",FALSE,1,NA,2016-09-29 19:16:29,FALSE,NA,"781573378809397248",NA,"ogiovetti",0,FALSE,14,4,29,"Twitter Web Client",FALSE
"138","8th Annual Swing for Good Golf Classic fundraising initiative https://t.co/Oxt2n4jOk8 @JetBlue #BidforGood",FALSE,1,NA,2016-09-29 19:15:52,FALSE,NA,"781573226514288640",NA,"rachael_ma",0,FALSE,14,4,29,"Twitter Web Client",FALSE
"139","@JetBlue and maybe they should be at the counter as opposed to hanging out in the wheelchairs. https://t.co/8iuk2wat78",FALSE,0,"JetBlue",2016-09-29 19:14:58,FALSE,"781572518750613504","781572999283630080","6449282","JMrvos",0,FALSE,14,4,29,"Twitter for iPhone",TRUE
"140","@Joe_Gatto @Delta @JetBlue @AmericanAir @VirginAmerica @united why not @SouthwestAir?",FALSE,0,"Joe_Gatto",2016-09-29 19:14:53,FALSE,"781544049232715776","781572978173698048","473493882","theonlympc",0,FALSE,14,4,29,"Twitter for iPhone",TRUE
"141","@JetBlue then why have a fucking app?",FALSE,0,"JetBlue",2016-09-29 19:13:39,FALSE,"781572518750613504","781572668197838848","6449282","JMrvos",0,FALSE,14,4,29,"Twitter for iPhone",TRUE
"142","@GooGooClusters It was my first trip. @JetBlue and @visitmusiccity sure did show us a good time. Plus LOTS of goo goos.",FALSE,2,"GooGooClusters",2016-09-29 19:13:35,FALSE,"781572473309519872","781572649176752128","163528509","simkosays",0,FALSE,14,4,29,"Twitter for iPhone",TRUE
"143","Don't tell our facilitators this but they can do a lot of things but the only way they can fly is on a plane!… https://t.co/tn5QB5SzCA",FALSE,1,NA,2016-09-29 19:08:59,TRUE,NA,"781571492010156032",NA,"teambonding",0,FALSE,14,4,29,"Twitter Web Client",FALSE
"144","Hey @JetBlue why is my flight still showing as on time when the plane isn't due into MCO until AFTER departure time?  #B6 846",FALSE,0,NA,2016-09-29 19:06:18,FALSE,NA,"781570816706277376",NA,"JMrvos",0,FALSE,14,4,29,"Twitter for iPhone",TRUE
"145",".@JetBlue is eyeing #Europe via @crankyflier https://t.co/i8gSTAA2hm #aviation #makessense #A321neo",FALSE,0,NA,2016-09-29 19:05:34,FALSE,NA,"781570631729111040",NA,"MPS_Super",0,FALSE,14,4,29,"Hootsuite",FALSE
"146","@ehSmitt @General @Lunalovebadxo @JetBlue There",FALSE,0,"ehSmitt",2016-09-29 19:03:04,FALSE,"781565986604396544","781570005133590528","918099798","SoaRDices",0,FALSE,14,4,29,"Twitter Web Client",FALSE
"147","Chicago to NYC into Spring for $107 R/T on @JetBlue. https://t.co/fvweSbyISy #Travel https://t.co/rBSo8cEvUp",FALSE,0,NA,2016-09-29 18:56:36,FALSE,NA,"781568378708385792",NA,"Fly_com",0,FALSE,13,4,29,"CoSchedule",FALSE
"148","Higher, Lower and Average EPS Estimates: @JetBlue Airways Corporation (NASDAQ:JBLU) , Nordstrom, (NYSE:JWN) -",FALSE,0,NA,2016-09-29 18:55:08,FALSE,NA,"781568008200163328",NA,"JetBlueNews",0,FALSE,13,4,29,"JetBlue",FALSE
"149","@DanLauraCurtis @Joe_Gatto @Delta @JetBlue @AmericanAir @VirginAmerica @united <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,"DanLauraCurtis",2016-09-29 18:52:46,FALSE,"781545603172040704","781567412126834688","248181535","OwenSmith413",0,FALSE,13,4,29,"Twitter for iPhone",TRUE
"150","@General @Lunalovebadxo @JetBlue there",FALSE,0,"General",2016-09-29 18:47:40,FALSE,"781565045662638080","781566130594934784","469610284","AWFULRAE",0,FALSE,13,4,29,"Twitter Web Client",FALSE
"151","@JetBlue we are stuck in Daytona and thy won't let us off plane?? No tsa? They said we would be arrested if we get off!!",FALSE,0,"JetBlue",2016-09-29 18:45:56,FALSE,"781562810786574336","781565691954683904","6449282","EastCoastHawk",0,FALSE,13,4,29,"Twitter for iPhone",TRUE
"152","@raiderlovexo @JetBlue right!!!",FALSE,0,"raiderlovexo",2016-09-29 18:44:05,FALSE,"781562957801021440","781565226369986560","18167798","LisaLease007",0,FALSE,13,4,29,"Twitter for iPhone",TRUE
"153","@Lunalovebadxo @JetBlue There prices get really high sometimes. That's the only bad part about them.",FALSE,4,"Lunalovebadxo",2016-09-29 18:43:22,FALSE,"781560812477485056","781565045662638080","3788165593","General",0,FALSE,13,4,29,"Twitter for iPhone",TRUE
"154","@united still doesn't get it.  I vote with my dollars. U already lost thousands that I booked elsewhere for business and pleasure. @JetBlue!",FALSE,0,"united",2016-09-29 18:37:13,FALSE,NA,"781563499113803776","260907612","TeamViktor",0,FALSE,13,4,29,"Twitter for iPhone",TRUE
"155","@JetBlue I booked a ticket three months ago through student universe and found out I couldn't go and tried to cancel and you guys said no",FALSE,0,"JetBlue",2016-09-29 18:37:09,FALSE,"781562802880348160","781563481451556864","6449282","Lunalovebadxo",0,FALSE,13,4,29,"Twitter for iPhone",TRUE
"156","@LisaLease007 @JetBlue Wow! Amazing deal!!!",FALSE,1,"LisaLease007",2016-09-29 18:35:04,FALSE,"781559445423661056","781562957801021440","327595421","raiderlovexo",0,FALSE,13,4,29,"Twitter for iPhone",TRUE
"157","#deepblue #jfk @jetblue super tasty Kampachi Crudo and some of the best #gyoza I've ever had!! @… https://t.co/qRT05FWDqz",FALSE,0,NA,2016-09-29 18:32:27,FALSE,NA,"781562299131760640",NA,"RebeccaChapa",0,FALSE,13,4,29,"Instagram",FALSE
"158","@nicksto @JetBlue trust me I don't get it. At least give me credit to buy a different ticket. I tried to cancel two months in advance",FALSE,0,"nicksto",2016-09-29 18:31:18,FALSE,"781561504814489600","781562010660118528","389284820","Lunalovebadxo",0,FALSE,13,4,29,"Twitter for iPhone",TRUE
"159","@Lunalovebadxo @JetBlue so dumb lol as if they can't just refund you and sell the seat to someone else",FALSE,0,"Lunalovebadxo",2016-09-29 18:29:18,FALSE,"781560889744973824","781561504814489600","3788165593","nicksto",0,FALSE,13,4,29,"Twitter for iPhone",TRUE
"160","@nicksto @JetBlue I'm paying for an empty seat lol",FALSE,0,"nicksto",2016-09-29 18:26:51,FALSE,"781560624023216128","781560889744973824","389284820","Lunalovebadxo",0,FALSE,13,4,29,"Twitter for iPhone",TRUE
"161","@General @JetBlue I just didn't want to pay double the price for delta",FALSE,0,"General",2016-09-29 18:26:33,FALSE,"781560591093641216","781560812477485056","469610284","Lunalovebadxo",0,FALSE,13,4,29,"Twitter for iPhone",TRUE
"162","@Lunalovebadxo @JetBlue that's dumb. There is always next year though :)",FALSE,0,"Lunalovebadxo",2016-09-29 18:26:27,FALSE,"781558803976298496","781560787236220928","3788165593","Zhambezi",0,FALSE,13,4,29,"Twitter for iPhone",TRUE
"163","@Lunalovebadxo @JetBlue jetblue, fix this",FALSE,1,"Lunalovebadxo",2016-09-29 18:26:01,FALSE,"781558803976298496","781560682059792384","3788165593","picwikc",0,FALSE,13,4,29,"Twitter for iPhone",TRUE
"164","@Lunalovebadxo @JetBlue guess they're struggling, they can't fill seats so they won't refund you lol",FALSE,0,"Lunalovebadxo",2016-09-29 18:25:48,FALSE,"781558803976298496","781560624023216128","3788165593","nicksto",0,FALSE,13,4,29,"Twitter for iPhone",TRUE
"165","@Smoothies420 @JetBlue he's definitely not and why would I not go bc of that? Lmao I talk to Byron all the time",FALSE,1,"Smoothies420",2016-09-29 18:25:44,FALSE,"781559746792923136","781560607556370432","2830372411","Lunalovebadxo",0,FALSE,13,4,29,"Twitter for iPhone",TRUE
"166","@Lunalovebadxo @JetBlue I'm saying in the future lol",FALSE,0,"Lunalovebadxo",2016-09-29 18:25:40,FALSE,"781560468506902528","781560591093641216","3788165593","General",0,FALSE,13,4,29,"Twitter for iPhone",TRUE
"167","@General @JetBlue I'm literally not going",FALSE,0,"General",2016-09-29 18:25:11,FALSE,"781559481620496384","781560468506902528","469610284","Lunalovebadxo",0,FALSE,13,4,29,"Twitter for iPhone",TRUE
"168","That time I was flying to Orlando on @JetBlue they diverted us to Daytona Beach because of weather and NO FEUL? #cantbeserious",FALSE,2,NA,2016-09-29 18:25:00,FALSE,NA,"781560423783038976",NA,"James_Levesque",0,FALSE,13,4,29,"Twitter for iPhone",TRUE
"169","Reasons I love @JetBlue I am in Cusco but the rest of my group is stuck in Dallas due to their sad airlines #privatetour today",FALSE,1,NA,2016-09-29 18:23:16,FALSE,NA,"781559986333880320",NA,"arleighkenn",0,FALSE,13,4,29,"Twitter for iPhone",TRUE
"170","@Lunalovebadxo @JetBlue Should fly Delta. They're the best",FALSE,0,"Lunalovebadxo",2016-09-29 18:21:15,FALSE,"781558803976298496","781559481620496384","3788165593","General",0,FALSE,13,4,29,"Twitter for iPhone",TRUE
"171","Booked my SNF flight &amp; it only cost me $26.80 round trip thanks to @JetBlue and my points.... I'm gonna go buy a lottery ticket",FALSE,9,NA,2016-09-29 18:21:07,FALSE,NA,"781559445423661056",NA,"LisaLease007",0,FALSE,13,4,29,"Twitter for iPhone",TRUE
"172","@Kr4nTz @JetBlue nah",FALSE,0,"Kr4nTz",2016-09-29 18:19:57,FALSE,"781559015499243520","781559152917217280","481549399","Lunalovebadxo",0,FALSE,13,4,29,"Twitter for iPhone",TRUE
"173","@Lunalovebadxo @JetBlue u not going to twitchcon?",FALSE,0,"Lunalovebadxo",2016-09-29 18:19:24,FALSE,"781558803976298496","781559015499243520","3788165593","Kr4nTz",0,FALSE,13,4,29,"Twitter Web Client",FALSE
"174","I wish @JetBlue would have let me cancel my flight to San Diego :'( such a waste",FALSE,11,NA,2016-09-29 18:18:34,FALSE,NA,"781558803976298496",NA,"Lunalovebadxo",1,TRUE,13,4,29,"Twitter for iPhone",TRUE
"175","@JetBlue serious? Supposed to go to MCO and now Daytona? You don't have enough fuel?? I've never heard such a thing! #WorstFlight",FALSE,0,"JetBlue",2016-09-29 18:18:10,FALSE,NA,"781558704172740608","6449282","EastCoastHawk",0,FALSE,13,4,29,"Twitter for iPhone",TRUE
"176","@JetBlue PUJ Flt. 369 9/11/16 all these weekend newlyweds with their hands up gave me marriage advice as I just got… https://t.co/E0rOggc5K4",FALSE,0,"JetBlue",2016-09-29 18:15:22,TRUE,NA,"781557998053363712","6449282","Kafekelz",0,FALSE,13,4,29,"Mobile Web (M5)",TRUE
"177","Analysts Set @JetBlue Airways Corp. (NASDAQ:JBLU) Price Target at $20.79 - BBNS : https://t.co/KWAWtl5wrO",FALSE,0,NA,2016-09-29 18:14:07,FALSE,NA,"781557686995333120",NA,"JetBlueNews",0,FALSE,13,4,29,"JetBlue",FALSE
"178","Fantastic #Cooler Weather Forecast For 32nd Annual @JetBlue 2016 @LBMarathon Sunday, Oct 9th = Info @RunRacing https://t.co/G1rLy4HM9h",FALSE,2,NA,2016-09-29 18:10:40,FALSE,NA,"781556818573090816",NA,"ScoopDaa",1,TRUE,13,4,29,"Twitter for Android",TRUE
"179","@JetBlue can you tell me how much more I need",FALSE,0,"JetBlue",2016-09-29 18:08:59,FALSE,"781555605827887104","781556393652420608","6449282","GrizzyT",0,FALSE,13,4,29,"Echofon",FALSE
"180","have 1/4 AMAZING flight attendants on my flight to LA Shout out @Jetblue for keeping it real with nice and not nice people (diversity)",FALSE,0,NA,2016-09-29 18:07:35,FALSE,NA,"781556039346900992",NA,"LadyLoveBo",0,FALSE,13,4,29,"Twitter Web Client",FALSE
"181","<ed><U+00A0><U+00BD><ed><U+00B8><U+00A9> RT @AirfareSpot: #Miami (#FLL) to #SanJuan, #PuertoRico or #SaintThomas, USVI from $39 O/W ($80 R/T) [@JetBlue] https://t.co/5EmrDeqcwV",FALSE,1,NA,2016-09-29 18:06:09,FALSE,NA,"781555682495516672",NA,"Whoa_Kimbosabe",1,TRUE,13,4,29,"Tweetlogix",FALSE
"182","@JetBlue Ok. Maybe we fly you too much and the system is tired of my favorite search. BOS--&gt;FLL. #mosaic",FALSE,0,"JetBlue",2016-09-29 18:01:53,FALSE,"781553259949481984","781554608401420288","6449282","TheMerMers",0,FALSE,13,4,29,"Twitter Web Client",FALSE
